104,	SPA 691,		
105,	SPA 692,		
106,	SPA 695,		
107,	SPA 784,		
108,	SPA 790,		
109,	SPA 792,		
110,	SPA 795,		
111,	SPA 799,		Prerequisite(s): degree- or nondegree-seeking graduate student
1,	MSA 101,		Credit is allowed for only ARB 101 or MSA 101
2,	MSA 102,		Prerequisite(s): MSA 101; Credit is allowed for only ARB 102 or MSA 102
3,	MSA 201,		Prerequisite(s): MSA 101; MSA 102; Credit is allowed for only ARB 201 or MSA 201
4,	MSA 202,		Prerequisite(s): MSA 101; MSA 102; MSA 201; Credit is allowed for only ARB 202 or MSA 202
1,	EDP 310,		
2,	EDP 311,		Prerequisite(s): Teachers College major, minor or certificate student
3,	EDP 313,		
4,	EDP 394,		
5,	EDP 454,		
6,	EDP 502,		Prerequisite(s): degree- or nondegree-seeking graduate student or undergraduate postbaccalaureate; Credit is allowed for only COE 502 or EDP 502
7,	EDP 510,		Prerequisite(s): degree- or nondegree-seeking graduate student
8,	EDP 514,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
9,	EDP 540,		Prerequisite(s): degree- or nondegree-seeking graduate student or undergraduate postbaccalaureate student; Credit is allowed for only EDP 540 or LSE 540
10,	EDP 552,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
11,	EDP 554,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
12,	EDP 580,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
13,	EDP 583,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
14,	EDP 584,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
15,	EDP 590,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
16,	EDP 591,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
17,	EDP 592,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
18,	EDP 593,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
19,	EDP 594,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
20,	EDP 597,		Pre-requisite: Graduate student (degree seeking or nondegree seeking)
21,	EDP 598,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
22,	EDP 599,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
23,	EDP 651,		Prerequisite(s): COE 503 with C or better
24,	EDP 652,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
25,	EDP 654,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
26,	EDP 680,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
27,	EDP 683,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
28,	EDP 684,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
29,	EDP 691,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
30,	EDP 692,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
31,	EDP 693,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
32,	EDP 784,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
33,	EDP 790,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
34,	EDP 792,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
35,	EDP 799,		Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
1,	CEE 181,		Credit is allowed for only CEE 181, FSE 181, or SOS 181
2,	CEE 210,		Prerequisite(s): FSE 100 with C or better; MAT 266 or 271 with C or better; PHY 121 with C or better; PHY 122 with C or better; Credit is allowed for only CEE 210 or CNE 210
3,	CEE 212,		Prerequisite(s): CEE 210 or CNE 210 with C or better; MAT 274 or 275 with C or better; Credit is allowed for only CEE 212 or CNE 212
4,	CEE 213,		Prerequisite(s): CEE 210, CNE 210, or EVE 214 with C or better; MAT 274 or 275 with C or better; Credit is allowed for only CEE 213 or CNE 213
5,	CEE 281,		Prerequisite(s): MAT 170 or higher with C or better; Credit is allowed for only CEE 281, CNE 241 or CON 241
6,	CEE 294,		
7,	CEE 300,		Prerequisite(s): Engineering BSE major; minimum junior standing; MAT 267 with C or better
8,	CEE 321,		Prerequisite(s): Civil Engineering BSE or Construction Engineering BSE major; CEE 212 or CNE 212 or MAE 212; CEE 213 or CNE 213 with C or better; Credit is allowed for only CEE 321 or CNE 321
9,	CEE 341,		Prerequisite(s): Civil Engineering BSE major; CEE 212 with C or better; CEE 213 with C or better OR Environmental Engineering BSE major; EVE 214 with C or better; Pre- or corequisite(s): CEE 384 or MAE 384 with C or better if completed
10,	CEE 351,		Prerequisite(s): CEE 213 or CNE 213 with C or better; Civil Engineering BSE major or Construction Engineering BSE major; Credit is allowed for only CEE 351 or CNE 351
11,	CEE 353,		Prerequisite(s): Civil Engineering or Construction Engineering or Environmental Engineering BSE major; CEE 213 or CNE 213 with C or better; Credit is allowed for only CEE 353 or CNE 353
12,	CEE 361,		Prerequisite(s): Fulton Engineering undergraduate student; CEE 213 with C or better; CHM 114 or CHM 116; Pre- or corequisite(s): IEE 380
13,	CEE 372,		Prerequisite(s): Civil Engineering BSE student; CEE 213 with C or better; Pre- or corequisite(s): IEE 380
14,	CEE 384,		Prerequisite(s): Fulton Engineering undergrad; MAT 274 or 275 with C or better; MAT 242 or 343 (or 342 for non-MAE student) with C or better; Pre- or corequisite(s): MAT 267 or 272 with C or better if complete; Credit allowed for only MAE 384 or CEE 384
15,	CEE 394,		
16,	CEE 400,		Prerequisite(s): Civil Engineering BSE major; CEE 300 with C or better OR non-CEE; minimum junior standing; Credit is allowed for only CEE 400 or CNE 400
17,	CEE 412,		Prerequisite(s): Civil Engineering BSE major; CEE 351 with C or better; CEE 353 with C or better; Credit is allowed for only CEE 412 or 511
18,	CEE 420,		Prerequisite(s): Civil Engineering BSE major or Construction Engineering major; CEE 321 or CNE 321 with C or better. Credit is allowed for only CEE 420 or CNE 420
19,	CEE 421,		Prerequisite(s): Civil Engineering BSE major or Construction Engineering major; CEE 321 or CNE 321 with C or better; Credit is allowed for only CEE 421 or CNE 421
20,	CEE 432,		Prerequisite(s): Civil Engineering BSE major; CEE 321 with C or better; Credit is allowed for only CEE 432 or CEE 532
21,	CEE 440,		Prerequisite(s): CEE 341 or MEE 340 or GLG 362 with C or better; Credit is allowed for only CEE 440 or CEE 545 or CEE 598 (Hydrology) or GLG 471 or GLG 490 (Hydrology)
22,	CEE 441,		Prerequisite(s): Civil Engineering BSE major or Environmental Engineering BSE major; CEE 341 with C or better
23,	CEE 452,		Prerequisite(s): Civil Engineering BSE major or Construction Engineering major; CEE 351 or CNE 351 with C or better; Credit is allowed for only CEE 452 or CNE 452
24,	CEE 462,		Prerequisite(s): Civil Engineering BSE major; CEE 361 with C or better OR Environmental Engineering BSE major; EVE 302 with C or better
25,	CEE 466,		Prerequisite(s): Civil Engineering BSE major; CEE 341 with C or better; CEE 361 with C or better OR Environmental Engineering BSE major; CEE 341 with C or better; EVE 261 with C or better
26,	CEE 467,		Prerequisite(s): Civil Engineering BSE major; CEE 361 or MIC 220 with C or better OR Environmental Engineering BSE major; EVE 303 with C or better; Credit is allowed for only CEE 467 or CEE 567
27,	CEE 470,		Pre-requisites: CEE 361; Credit is allowed for only CEE 470, 494 (Sustainable Environmental Biotechnologies), 570 or 598 (Sustainable Environmental Biotechnologies)
28,	CEE 474,		Prerequisite(s): Civil Engineering BSE major; CEE 372 with C or better; CEE 384 with C or better
29,	CEE 475,		Prerequisite(s): Civil Engineering BSE major; CEE 372 with C or better; Credit is allowed for only CEE 475 or CEE 576
30,	CEE 481,		Prerequisite(s): Civil Engineering BSE major; CEE 321 with C or better; CEE 351 with C or better; CEE 372 with C or better; Credit is allowed for only CEE 481 or CEE 585
31,	CEE 483,		Prerequisite(s): Civil Engineering BSE major; CEE 351 with C or better; CEE 372 with C or better; CEE 353 with C or better; Credit is allowed for only CEE 483 or CEE 583
32,	CEE 484,		
33,	CEE 485,		Prerequisite(s): Civil Engineering BSE major; CEE 300; MAT 242 with C or better
34,	CEE 486,		Prerequisite(s): Civil Engr major; CEE 321; CEE 341; CEE 351; CEE 353; CEE 361; CEE 372 OR Construction Engr major; CEE 321 or CNE 321; CEE 351 or CNE 351 OR Environmental Engr major; CEE 351; CEE 353; Credit is allowed for only CEE 486 or CNE 486
35,	CEE 492,		Pre-requisite: Barrett Honors student
36,	CEE 493,		Pre-requisite: Barrett Honors Engineering student
37,	CEE 494,		
38,	CEE 499,		
39,	CEE 502,		Prerequisite(s): graduate Civil Engineering or Construction or Construction Engineering student; Credit is allowed for only CEE 502 or CON 502 or CON 598 (Front End Planning) or CEE 598 (Front End Planning)
40,	CEE 506,		Prerequisite(s): degree- or nondegree-seeking graduate. Credit is allowed for only CEE 506 or CEE 598 (Lifecycle Assessment) or SOS 546 or SOS 598 (Lifecycle Assessment)
41,	CEE 507,		Prerequisite(s): degree-or nondegree-seeking graduate. Credit for only CEE 507 or 598(Urban Infrastruct Anatomy/Sustainable Dev) or PUP553 or 598(Urban Infrastruct Anatomy/Sustainable Dev) or SOS547 or SOS598 (Urban Infrastr Anatomy &amp; Sustain Dev)
42,	CEE 511,		Prerequisite(s): Civil Engineering or Construction Engineering graduate student; Credit is allowed for only CEE 412 or CEE 511
43,	CEE 512,		Prerequisite(s): Civil Engineering or Construction Engineering graduate student
44,	CEE 513,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student
45,	CEE 514,		Pre-requisite: Graduate Civil Engineering student
46,	CEE 515,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
47,	CEE 516,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student
48,	CEE 521,		Pre-requisite: Engineering CEE Graduate student
49,	CEE 523,		Prerequisite(s): graduate Civil or Construction Engineering student; Credit is allowed for only CEE 523 or CEE 598 (Structural Damage Evaluation and Strengthening)
50,	CEE 526,		Prerequisite(s): graduate Engineering student; APM 505 or MAE 501 with C or better; Credit is allowed for only CEE 526 or MAE 527
51,	CEE 527,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
52,	CEE 530,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
53,	CEE 532,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student; Credit is allowed for only CEE 432 or CEE 532
54,	CEE 533,		Prerequisite(s): Engineering graduate student; CEE 526 or MAE 527 with C or better; MAE 501 with C or better; Credit is allowed for only CEE 533 or EEE 589 or MAE 521
55,	CEE 536,		Prerequisite(s):  Construction Engineering or Engineering CEE graduate student
56,	CEE 540,		Pre-requisite: Engineering CEE Graduate student
57,	CEE 541,		Pre-requisite: Engineering CEE Graduate student
58,	CEE 543,		Pre-requisite: Engineering CEE Graduate student
59,	CEE 545,		Prerequisite(s): Civil, Environmental and Sustainable Engineering MS, MSE or PhD major; Credit is allowed for only CEE 440 or CEE 545 or CEE 598 (Hydrology) or GLG 471 or GLG 490 (Hydrology)
60,	CEE 546,		Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only CEE 546 or GLG 546 or GLG 598 (Advanced Watershed Hydrology)
61,	CEE 549,		Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only CEE 549 or CEE 598 (Ecohydrology of Semiarid Landscapes) or GLG 549 or GLG 598 (Ecohydrology of Semiarid Landscapes)
62,	CEE 550,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
63,	CEE 551,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
64,	CEE 552,		Prerequisite(s): graduate Civil Engineering student; Credit is allowed for only CEE 552 or CEE 598 (Soil Improvement)
65,	CEE 553,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
66,	CEE 554,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
67,	CEE 555,		Pre-requisite: Engineering CEE Graduate student
68,	CEE 557,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
69,	CEE 558,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student
70,	CEE 559,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
71,	CEE 560,		Pre-requisite: Engineering CEE Graduate student
72,	CEE 561,		Pre-requisite: Engineering CEE Graduate student
73,	CEE 562,		Pre-requisite: Engineering CEE Graduate student
74,	CEE 563,		Pre-requisite: Engineering CEE Graduate student
75,	CEE 564,		Pre-requisite: Engineering CEE Graduate student
76,	CEE 565,		Pre-requisites: Graduate student (degree seeking or nondegree seeking); CEE 562 and 567; Credit is allowed for only CEE 565 or 598 (Advanced Environmental Biotechnology)
77,	CEE 566,		Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only CEE 566 or CEE 598 (Water Reuse &amp; Reclaim)
78,	CEE 567,		Pre-requisites: Engineering CEE Graduate student; Credit is allowed for only CEE 467 or 567
79,	CEE 569,		Prerequisite(s): graduate Engineering major; Credit is allowed for only CEE 469 or CEE 569 or CHE 469 or CHE 569
80,	CEE 570,		Pre-requisites: Civil, Environmental and Sustainable Engineering MS, MSE or PhD student; Credit is allowed for only CEE 470, 494 (Sustainable Environmental Biotechnologies), 570 or 598 (Sustainable Environmental Biotechnologies)
81,	CEE 572,		Prerequisite(s): graduate Civil Engineering or Construction Engineering major; Credit is allowed for only CEE 572 or CEE 598 (Life Cycle Assessment for Civil Systems)
82,	CEE 573,		Pre-requisite: Engineering CEE Graduate student
83,	CEE 576,		Pre-requisite: Engineering CEE Graduate student; Credit is allowed for only CEE 475 or 576
84,	CEE 580,		Pre-requisite: Engineering CEE Graduate student
85,	CEE 581,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student; Credit is allowed for only CEE 581 or SOS 552
86,	CEE 582,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student
87,	CEE 583,		Prerequisite(s): Civil, Environmental, and Sustainable Engineering or Construction Engineering graduate student; Credit is allowed for only CEE 483 or CEE 583
88,	CEE 584,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student
89,	CEE 585,		Prerequisite(s): MS, MSE or PhD Civil, Environmental and Sustainable Engineering major. Credit is allowed for only CEE 481 or CEE 585
90,	CEE 590,		Pre-requisite: Civil Engineering MS or MSE student
91,	CEE 591,		Pre-requisite: Engineering CEE Graduate student
92,	CEE 592,		Pre-requisite: Civil Engineering MS or MSE student
93,	CEE 593,		Pre-requisite: Civil, Environmental, and Sustainable Engineering Graduate student
94,	CEE 595,		Pre-requisite: Civil Engineering MS or MSE student
95,	CEE 598,		Prerequisite(s): Engineering CEE or Construction Engineering graduate student
96,	CEE 599,		Pre-requisite: Civil Engineering MS or MSE student
97,	CEE 790,		Pre-requisite: Civil Engineering PhD student
98,	CEE 792,		Pre-requisite: Civil Engineering PhD student
99,	CEE 795,		Pre-requisite: Civil Engineering PhD student
100,	CEE 799,		Prerequisite(s): Civil Engineering PhD student
1,	PAF 194,		
2,	PAF 200,		
3,	PAF 201,		
4,	PAF 203,		Prerequisite(s): enrollment in the second year of Next Generation Service Corps or Reserve Officer Training Corps (all branches) and completion of first year in Next Generation Service Corps
5,	PAF 220,		
6,	PAF 240,		
7,	PAF 300,		Prerequisite(s): minimum 45 hours; Credit is allowed for only FIS 351 or PAF 300
8,	PAF 301,		Prerequisite(s): MAT 142 or higher
9,	PAF 302,		Prerequisite(s): Urban and Metropolitan Studies BA or BS major OR PAF 301 with C or better
10,	PAF 305,		Prerequisite(s): minimum 45 hours
11,	PAF 311,		Pre-requisites: Minimum 30 hours
12,	PAF 340,		Pre-requisites: Minimum 30 hours
13,	PAF 350,		Pre-requisite: Minimum 30 hours
14,	PAF 351,		Prerequisite(s): minimum 45 hours
15,	PAF 352,		Prerequisite(s): minimum 45 hours
16,	PAF 360,		Prerequisite(s): minimum 45 hours
17,	PAF 394,		
18,	PAF 400,		Prerequisite(s): PAF 200 with C or better; PAF 201 with C or better; PAF 301 with C or better; PAF 302 with C or better; PAF 311 with C or better; PAF 340 with C or better; PAF 460 with C or better OR Urban and Metropolitan Studies BA or BS student
19,	PAF 405,		Prerequisite(s): minimum 30 hours
20,	PAF 406,		Prerequisite(s): minimum 30 hours
21,	PAF 410,		Pre-requisites: Minimum 30 hours; Credit is allowed for only PAF 410 or URB 410
22,	PAF 420,		
23,	PAF 421,		Prerequisite(s): CPP 301 or PAF 410; PAF 311
24,	PAF 424,		Prerequisite(s): minimum 45 hours
25,	PAF 425,		Prerequisite(s): minimum 45 hours
26,	PAF 460,		
27,	PAF 461,		Pre-requisite: minimum 45 hours. Credit is allowed for only PAF 461 or 561
28,	PAF 468,		Prerequisite(s): minimum 45 hours
29,	PAF 469,		Pre-requisite: Minimum 45 hours; Credit is allowed for only ABS 598 (Terrorism Defense) or PAF 469
30,	PAF 470,		Prerequisite(s): ECN 212 or PAF 201 with C or better
31,	PAF 471,		Prerequisite(s): PAF 301 with C or better; PAF 340 with C or better
32,	PAF 484,		
33,	PAF 492,		Pre-requisite: Barrett Honors student
34,	PAF 493,		Pre-requisite: Barrett Honors student
35,	PAF 494,		
36,	PAF 499,		
37,	PAF 501,		Prerequisite(s): degree- or nondegree-seeking graduate student
38,	PAF 502,		Prerequisite(s): PAF 501 with C or better
39,	PAF 503,		
40,	PAF 504,		Prerequisite(s): degree- or nondegree-seeking graduate student
41,	PAF 505,		Prerequisite(s): degree- or nondegree-seeking graduate student
42,	PAF 506,		Prerequisite(s): PAF 504 with C or better
43,	PAF 507,		
44,	PAF 508,		
45,	PAF 509,		Prerequisite(s): PAF 501, 502, 503, 504, 505, 506, 507 and 508 with C or better
46,	PAF 520,		
47,	PAF 521,		Prerequisite(s): PAF 506
48,	PAF 522,		Prerequisite(s): Public Administration MPA student
49,	PAF 523,		
50,	PAF 525,		
51,	PAF 529,		
52,	PAF 530,		
53,	PAF 531,		
54,	PAF 534,		Prerequisite(s): degree- or nondegree-seeking graduate student
55,	PAF 540,		Prerequisite(s): PAF 505 with C or better
56,	PAF 541,		Prerequisite(s): PAF 501 with C or better
57,	PAF 544,		Prerequisite(s): degree- or nondegree-seeking graduate student
58,	PAF 545,		Prerequisite(s): Degree- or Nondegree-seeking graduate; Credit is allowed for only PAF or SOS 545
59,	PAF 546,		
60,	PAF 547,		Prerequisite(s): degree- or nondegree-seeking graduate. Credit is allowed for only BIO 515 or GLG 547 or HSD 515 or PAF 547 or SOS 516
61,	PAF 548,		
62,	PAF 552,		Prerequisite(s): degree- or nondegree-seeking graduate student
63,	PAF 555,		Prerequisite(s): degree- or nondegree-seeking graduate student
64,	PAF 560,		Prerequisite(s): degree- or nondegree-seeking graduate student
65,	PAF 561,		Prerequisite(s): PAF 554
66,	PAF 562,		Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only PAF 562 or PAF 591 (Higher Education Policy)
67,	PAF 565,		Prerequisite(s): degree- or nondegree-seeking graduate student
68,	PAF 566,		Prerequisite(s): degree- or nondegree-seeking graduate student
69,	PAF 570,		Prerequisite(s): PAF 504 with C or better
70,	PAF 571,		
71,	PAF 573,		Prerequisite(s): PAF 502 with C or better
72,	PAF 574,		
73,	PAF 579,		
74,	PAF 582,		Prerequisite(s): degree- or nondegree-seeking graduate student
75,	PAF 584,		
76,	PAF 585,		Prerequisite(s): degree- or nondegree-seeking graduate student
77,	PAF 586,		Prerequisite(s): degree- or nondegree-seeking graduate student
78,	PAF 587,		Prerequisite(s): degree- or nondegree-seeking graduate student
79,	PAF 588,		Prerequisite(s): degree- or nondegree-seeking graduate student
80,	PAF 589,		Prerequisite(s): degree- or nondegree-seeking graduate student
81,	PAF 590,		
82,	PAF 591,		
83,	PAF 593,		
84,	PAF 598,		
85,	PAF 601,		Prerequisite(s): degree- or nondegree-seeking graduate student
86,	PAF 602,		Prerequisite(s): admission to a doctoral program
87,	PAF 603,		Prerequisite(s): PAF 504 with C or better; doctoral major
88,	PAF 604,		Prerequisite(s): admission to a doctoral program
89,	PAF 605,		Prerequisite(s): admission to doctoral program
90,	PAF 609,		Prerequisite(s): admission to doctoral program
91,	PAF 610,		Pre-requisites: PhD student
92,	PAF 620,		Pre-requisites: Doctoral PAF student
93,	PAF 691,		
94,	PAF 790,		
95,	PAF 792,		
96,	PAF 795,		
97,	PAF 799,		
1,	CIS 105,		
2,	CIS 194,		
3,	CIS 235,		Pre-requisite(s): CIS 105, 200 or 220 with C or better; MAT 210, 270, 211 or 271 with C or better; Credit allowed for only CIS 235 or CIS 236
4,	CIS 236,		Pre-requisite: Barrett Honors student
5,	CIS 294,		Prerequisite(s): Business Data Analytics BS or Computer Information Systems BS major
6,	CIS 300,		Pre-requisites: Minimum 2.0 ASU cumulative GPA AND minimum 56 earned hours, OR be post-bacc undergraduate, OR be a non-degree student with minimum 2.0 ASU cum GPA, OR be a graduate student.
7,	CIS 308,		Prerequisite(s): CIS 105 or CIS 236 with C or better; minimum 45 hours. credit is allowed for only CIS 308 or CIS 394 (Advanced Excel in Business)
8,	CIS 309,		Prerequisite(s): CIS 105 or 236 with C or better; minimum 45 hours. credit is allowed for only CIS 309 or CIS 394 (Process Management)
9,	CIS 310,		Prerequisite(s): CIS 105 or 236 with C or better
10,	CIS 311,		Prerequisite(s): CIS 105 or 236 with C or better; minimum 45 hours. Credit is allowed for only CIS 311 or CIS 394 (Project Management - Information Systems)
11,	CIS 312,		Prerequisite(s): CIS 105 or 236 with C or better; minimum 45 hours; Credit is allowed for only CIS 294 (Business Mobile App Development and Monetization) or CIS 312
12,	CIS 315,		Prerequisite(s): Business Data Analytics BS major; CIS 235 or 236 with C or better; ECN 221 or 231 with C or better; MAT 211, 266, or 271 with C or better
13,	CIS 325,		Prerequisite(s): Business Data Analytics BS major or Computer Information Systems BS major or Business (Information Security) major; CIS 235 or 236 with C or better; ECN 221 or 231 with C or better; MAT 211, 266, or 271 with C or better
14,	CIS 340,		Prerequisite(s): W. P. Carey CIS BS student; ACC 241, 242 or 271 with C or better; CIS 235 or 236 with C or better; ECN 221 with C or better; MAT 211 with C or better.
15,	CIS 345,		Prerequisite(s): Computer Information Systems BS major; CIS 340 with C or better
16,	CIS 355,		Prerequisites(s): Business Data Analytics BS major; CIS 365 with C or better
17,	CIS 360,		Prerequisite(s): W. P. Carey Accountancy BS or Business (Information Security) BA major; ACC 231, 232 or 261 with C or better; ACC 241, 242 or 271 with C or better; CIS 105 or 236 with C or better
18,	CIS 365,		Prerequisite(s): Computer Information Systems BS major or Business Data Analytics BS major; CIS 235 or 236 with C or better
19,	CIS 375,		Prerequisite(s): Business Data Analytics BS major; CIS 315 with C or better; WPC 300 with C or better
20,	CIS 394,		Pre-requisites: Minimum 2.0 ASU cum GPA and minimum 56 earned hours, OR  Non-degree student with minimum 2.0 ASU cum GPA, OR Graduate student
21,	CIS 401,		Prerequisite(s): ACO 320 or CIS 235 or CIS 236 or CSE 310 or IEE 305 with C or better; Credit is allowed for only ACO 401 or CIS 401
22,	CIS 402,		Prerequisite(s): ACO 401, CIS 401, or CSE 465 with C or better; Credit is allowed for only ACO 402 or CIS 402
23,	CIS 405,		Prerequisite(s) CIS 105 or 236 with C or better; minimum 45 hours. Credit is allowed for only CIS 394 (Business Intelligence) or 405
24,	CIS 415,		Prerequisite(s): Business Data Analytics BS major; CIS 315 with C or better; CIS 325 with C or better
25,	CIS 425,		Prerequisite(s): W.P. Carey Computer Information Systems BS major; CIS 340 with C or better; CIS 360 or 365 with C or better
26,	CIS 430,		Prerequisite(s): W.P. Carey Computer Information Systems BS major; CIS 345 with C or better; CIS 425 with C or better
27,	CIS 440,		Prerequisite(s): W.P. Carey Computer Information Systems BS major; CIS 401 with C or better;  CIS 425 with C or better
28,	CIS 450,		Prerequisite(s): BS Business Data Analytics major; CIS 355 with C or better, CIS 375 with C or better, CIS 415 with C or better
29,	CIS 484,		Pre-requisite: W.P. Carey CIS BS student
30,	CIS 492,		Prerequisite(s): Barrett Honors student
31,	CIS 493,		Pre-requisite: Barrett Honors student
32,	CIS 494,		Prerequisite(s): Business Data Analytics BS or Computer Information Systems BS major
33,	CIS 499,		Prerequisite(s): Business Data Analytics BS or Computer Information Systems BS major
34,	CIS 502,		Prerequisite(s): W.P. Carey MBA degree program student
35,	CIS 503,		Prerequisite(s): W.P. Carey graduate student
36,	CIS 505,		Pre-requisite: W.P. Carey Graduate student
37,	CIS 506,		Prerequisite(s): graduate W. P. Carey major
38,	CIS 508,		Pre-requisite: W.P. Carey Graduate student
39,	CIS 509,		Pre-requisite: W.P. Carey graduate major
40,	CIS 510,		Prerequisite(s): W.P. Carey graduate major.  Credit is allowed for only CIS 510 or CIS 591 (Business Process Workflow Analysis)
41,	CIS 512,		Prerequisite(s): W.P. Carey graduate major
42,	CIS 515,		Pre-requisite: W.P. Carey graduate major
43,	CIS 525,		Prerequisite(s): W.P. Carey graduate major; Credit is allowed for only CIS 525 or CIS 591 (Strategic Value of Information Technology)
44,	CIS 540,		Prerequisite(s): W.P. Carey graduate major.  Credit is allowed for only CIS 540 or CIS 591 (Information Security &amp; Controls)
45,	CIS 541,		Prerequisite(s): W.P. Carey graduate student
46,	CIS 545,		Prerequisite(s): W.P. Carey graduate major; Credit is allowed for only CIS 545 or CIS 591 (Enterprise Systems)
47,	CIS 560,		Prerequisite(s): W.P. Carey graduate major; Credit is allowed for only CIS 560 or CIS 591 (IT Services and Project Management)
48,	CIS 565,		Prerequisite(s): W.P. Carey graduate student
49,	CIS 575,		Prerequisite(s): W.P. Carey graduate major; Credit is allowed for only CIS 575 or CIS 591 (Emerging Technologies in IT)
50,	CIS 580,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
51,	CIS 584,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
52,	CIS 590,		Pre-requisite: Graduate student (degree seeking or nondegree seeking)
53,	CIS 591,		Pre-requisite: Specific W.P. Carey Graduate student
54,	CIS 592,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
55,	CIS 593,		Pre-requisite: Specific W.P. Carey Graduate student
56,	CIS 594,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
57,	CIS 595,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
58,	CIS 598,		Pre-requisite: Specific W.P. Carey Graduate student
59,	CIS 599,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
60,	CIS 790,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
61,	CIS 791,		Pre-requisite: W.P. Carey Info Systems PhD student
62,	CIS 792,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
63,	CIS 795,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
64,	CIS 799,		Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1,	THP 102,		Prerequisite(s): Performance (Music Theatre) BM major or Performance and Movement BA major or Theatre BA major
2,	THP 194,		
3,	THP 201 <span class="lab-designation">(LAB)</span>,		
4,	THP 202,		Prerequisite(s): THF 101 or THP 102 with B or better; THP 272 with B- or better; THP 277 with B- or better; Pre- or corequisite(s): THF 220 with C or better if completed
5,	THP 212,		
6,	THP 213,		Prerequisite(s): Digital Culture (Theatre), Performance and Movement, The Arts, or Theatre BA major
